gameId,playId,specialTeamsPlayType,specialTeamsResult,kickLength,kickReturnYardage,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual
2020110801,1911,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,2154,Field Goal,Kick Attempt No Good,61,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,2767,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,2861,Punt,Return,53,6,OK,0.85,2.1,4.52,N,C,C
2020110801,3013,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,3388,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,3505,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,3606,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,3728,Punt,Touchback,54,NA,OK,0.86,2.18,4.61,A,R,R
2020110801,3907,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2020110801,4133,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110802,155,Punt,Touchback,59,NA,OK,0.95,2.1,4.09,A,L,L
2020110802,238,Punt,Return,50,11,OK,0.9,2.22,3.91,N,C,C
2020110802,479,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110802,656,Punt,Return,43,9,OK,0.83,2.15,4.35,N,L,L
2020110802,754,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110802,960,Punt,Touchback,41,NA,OK,0.9,2.01,4.11,A,L,L
2020110802,1088,Punt,Out of Bounds,40,NA,OK,0.89,2.13,3.81,A,L,L
2020110802,1174,Punt,Return,53,9,OK,0.92,2.28,4.55,N,C,C
2020110802,1439,Punt,Downed,44,NA,OK,0.86,2.15,4.33,A,C,C
2020110802,1754,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2020110802,1909,Punt,Return,43,-2,OK,0.86,2.19,4.49,N,L,L
2020110802,2630,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110802,2736,Punt,Return,51,4,OK,0.92,2.29,4.01,N,C,C
2020110802,3121,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110802,3547,Punt,Return,48,3,OK,0.86,2.15,4.31,A,L,L
2020110802,3729,Field Goal,Kick Attempt Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,118,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,190,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,293,Punt,Downed,51,NA,OK,0.84,2.22,3.19,N,C,C
2020110803,643,Punt,Downed,49,NA,OK,0.86,2.03,4.42,A,C,C
2020110803,730,Punt,Return,50,-1,OK,0.83,2.12,4.5,N,C,C
2020110803,822,Punt,Downed,30,NA,OK,0.82,2.12,4.2,N,C,C
2020110803,1189,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,1492,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,1691,Punt,Downed,48,NA,OK,0.82,1.94,4.23,N,L,L
2020110803,1953,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,2073,Field Goal,Kick Attempt Good,59,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,2214,Punt,Fair Catch,61,NA,OK,0.8,2.08,4.82,N,L,L
2020110803,2592,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,2811,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2020110803,3216,Punt,Return,46,4,OK,0.83,2.06,3.19,N,C,C
2020110803,3482,Punt,Downed,23,NA,OK,0.83,1.96,3.86,A,L,L
2020110803,3575,Punt,Downed,56,NA,OK,0.85,2.2,3.95,N,L,L
2020110803,3850,Punt,Touchback,43,NA,OK,0.78,1.86,3.97,A,C,C
2020110804,536,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,825,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,995,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,1104,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,1249,Field Goal,Kick Attempt Good,55,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,1458,Punt,Out of Bounds,21,NA,OK,0.8,2.02,2.78,A,L,L
2020110804,1653,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,2133,Field Goal,Kick Attempt Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,2546,Field Goal,Kick Attempt No Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,2726,Field Goal,Kick Attempt No Good,51,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,2881,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,3092,Punt,Return,44,6,OK,0.81,1.98,4.75,N,C,C
2020110804,3323,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,3587,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,3859,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110804,4335,Punt,Fair Catch,36,NA,OK,0.86,1.92,4.41,A,L,L
2020110804,4621,Field Goal,Kick Attempt No Good,67,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,149,Punt,Out of Bounds,37,NA,OK,0.78,2.03,4.07,N,L,L
2020110805,607,Field Goal,Kick Attempt No Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,739,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,1115,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,1606,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,1805,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,2054,Punt,Fair Catch,51,NA,OK,0.82,2.21,4.63,N,R,R
2020110805,2138,Punt,Return,56,-3,OK,0.8,2.13,5.43,N,C,C
2020110805,2399,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,2739,Punt,Blocked Punt,NA,NA,OK,0.86,2.09,NA,NA,NA,NA
2020110805,2972,Punt,Return,54,12,OK,0.84,2.08,4.81,N,C,C
2020110805,3156,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,3219,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110805,3456,Punt,Blocked Punt,NA,NA,OK,0.89,2.2,NA,NA,NA,NA
2020110805,3519,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,121,Punt,Return,55,8,OK,0.87,2.24,3.73,N,C,C
2020110806,359,Punt,Return,42,10,OK,0.84,2.33,3.08,N,C,C
2020110806,456,Punt,Return,54,16,OK,0.77,2.05,4.38,A,C,C
2020110806,640,Field Goal,Kick Attempt Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,745,Punt,Return,64,21,OK,0.84,2.21,4.68,N,C,C
2020110806,882,Punt,Out of Bounds,60,NA,OK,0.87,2.26,4.03,N,L,L
2020110806,965,Punt,Return,53,12,OK,0.84,2.21,4.25,N,C,C
2020110806,1071,Punt,Return,48,9,>,0.86,2.13,3.86,N,L,L
2020110806,1164,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,1278,Punt,Fair Catch,36,NA,OK,0.78,2.01,4.47,A,L,L
2020110806,1563,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,1699,Punt,Fair Catch,51,NA,OK,0.88,2.26,4.47,A,L,L
2020110806,1822,Punt,Return,65,19,OK,0.76,1.8,3.41,N,L,L
2020110806,2194,Punt,Touchback,40,NA,OK,0.87,2.23,4.37,A,R,R
2020110806,2318,Punt,Return,47,6,OK,0.86,2.17,3.77,N,L,L
2020110806,2640,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,3033,Field Goal,Kick Attempt Good,22,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,3260,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,3527,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110806,3667,Punt,Return,46,12,OK,0.93,2.17,3.44,A,R,R
2020110806,3840,Punt,Touchback,41,NA,OK,0.9,2.08,3.66,A,R,R
2020110806,4150,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,428,Field Goal,Kick Attempt Good,38,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,542,Punt,Return,54,6,OK,0.77,2.04,4.56,N,C,C
2020110807,762,Punt,Muffed,49,0,OK,0.9,2.15,4.69,N,C,C
2020110807,930,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,1321,Field Goal,Kick Attempt Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,1595,Field Goal,Kick Attempt Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,1702,Punt,Downed,56,NA,OK,0.75,1.93,4.82,N,R,R
2020110807,1985,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,2510,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,2831,Field Goal,Kick Attempt Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,3109,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,3315,Punt,Downed,23,NA,OK,0.85,2.2,4.23,A,L,L
2020110807,3412,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110807,3702,Punt,Fair Catch,45,NA,OK,0.91,2.22,4.73,N,R,R
2020110807,4107,Punt,Return,41,12,OK,0.89,2.14,4.44,N,R,C
2020110808,202,Punt,Downed,38,NA,OK,0.84,2.13,4.44,A,L,L
2020110808,286,Punt,Return,45,0,OK,0.85,2.27,4.3,N,C,C
2020110808,463,Field Goal,Kick Attempt No Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,651,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,1012,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,1162,Punt,Downed,39,NA,OK,0.83,2.16,4.7,A,L,L
2020110808,1246,Punt,Return,50,13,OK,0.89,2.16,4.27,N,C,C
2020110808,1771,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,1872,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,2058,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,2183,Punt,Return,58,12,OK,0.86,2.24,4.24,N,C,C
2020110808,2386,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,2621,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2020110808,2859,Punt,Fair Catch,24,NA,OK,0.87,2.25,4.78,A,L,L
2020110808,3287,Punt,Muffed,42,NA,OK,0.85,2.23,4.68,N,C,L
2020110808,3457,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,125,Punt,Fair Catch,44,NA,OK,0.87,2.21,4.65,N,R,R
2020110809,302,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,653,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,1134,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,1325,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,1617,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,1931,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,2126,Punt,Return,41,-4,OK,0.86,2.14,4.88,A,R,R
2020110809,2270,Punt,Return,42,10,OK,0.86,2.05,3.71,N,C,C
2020110809,2458,Field Goal,Kick Attempt Good,56,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,2732,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,2957,Punt,Downed,40,NA,OK,0.88,2.04,4.22,A,C,C
2020110809,3336,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,3707,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,4173,Field Goal,Kick Attempt Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2020110809,4327,Field Goal,Kick Attempt No Good,49,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,272,Punt,Fair Catch,34,NA,OK,0.8,2.13,3.62,A,L,L
2020110810,659,Punt,Return,57,3,OK,0.81,2.1,4.42,N,R,R
2020110810,775,Punt,Fair Catch,40,NA,L,0.93,2.35,4.64,N,C,C
2020110810,1175,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,1270,Punt,Return,62,0,OK,0.85,2.22,4.66,N,L,L
2020110810,1394,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,1692,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,2011,Field Goal,Kick Attempt Good,59,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,2305,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,2406,Punt,Return,50,6,OK,0.77,2.05,4.22,N,C,C
2020110810,2672,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,2957,Extra Point,Blocked Kick Attempt,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,3465,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2020110810,3645,Punt,Return,39,0,OK,0.91,2.31,3.79,N,C,C
2020110811,120,Punt,Out of Bounds,33,NA,OK,0.87,2.15,4.31,N,L,L
2020110811,482,Punt,Return,49,7,OK,0.87,2.19,4.54,N,L,L
2020110811,792,Punt,Return,39,8,OK,0.84,1.99,3.1,N,C,C
2020110811,931,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110811,1075,Punt,Return,40,15,OK,0.96,2.24,3.13,N,C,C
2020110811,1216,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110811,1416,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110811,1839,Field Goal,Kick Attempt Good,36,NA,NA,NA,NA,NA,NA,NA,NA
2020110811,2524,Punt,Return,51,1,OK,0.89,2.27,5.12,N,C,C
2020110811,3149,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110811,3372,Field Goal,Kick Attempt Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,296,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,515,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,894,Punt,Return,59,0,OK,0.84,2.2,4.61,N,C,C
2020110900,1417,Field Goal,Kick Attempt Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,1803,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,1923,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,2391,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,2686,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,3597,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020110900,3700,Punt,Out of Bounds,49,NA,OK,0.82,2.14,4.79,N,L,L
2020110900,3962,Field Goal,Kick Attempt Good,51,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,210,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,608,Punt,Fair Catch,47,NA,OK,0.89,2.15,5.03,N,R,R
2020111200,870,Field Goal,Kick Attempt Good,24,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,1139,Field Goal,Kick Attempt Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,1392,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,1768,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,2164,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,2713,Punt,Out of Bounds,17,NA,OK,0.95,2.23,2.64,N,R,R
2020111200,2817,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,2925,Punt,Blocked Punt,NA,NA,L,0.9,2.07,NA,NA,NA,NA
2020111200,2953,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,3282,Field Goal,Kick Attempt No Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,3442,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111200,3832,Punt,Return,46,2,OK,0.91,2.06,4.01,N,C,C
2020111500,132,Punt,Fair Catch,43,NA,OK,0.74,1.98,4.15,N,L,L
2020111500,383,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,670,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,795,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,1162,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,1488,Field Goal,Kick Attempt Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,1781,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,2281,Field Goal,Kick Attempt Good,24,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,2441,Punt,Downed,49,NA,OK,0.83,2.08,3.87,N,C,C
2020111500,2482,Extra Point,Blocked Kick Attempt,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,2789,Field Goal,Kick Attempt Good,21,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,2925,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,3129,Field Goal,Kick Attempt Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,3461,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,3739,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111500,3864,Punt,Fair Catch,58,NA,OK,0.8,2.04,4.98,N,C,C
2020111501,387,Field Goal,Kick Attempt Good,41,NA,NA,NA,NA,NA,NA,NA,NA
2020111501,503,Punt,Return,52,9,OK,0.77,2.02,3.68,N,R,R
2020111501,604,Punt,Downed,45,NA,OK,0.83,1.99,3.1,N,R,C
2020111501,1125,Punt,Return,45,13,OK,0.9,2.02,4.09,A,C,C
2020111501,1451,Field Goal,Downed,26,NA,OK,0.69,1.8,3.68,A,C,C
2020111501,2075,Punt,Touchback,64,NA,OK,0.85,2.12,4.95,N,C,C
2020111501,2228,Punt,Return,44,9,OK,0.83,2.16,4.52,N,C,C
2020111501,2558,Field Goal,Kick Attempt No Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2020111501,2923,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111501,3019,Punt,Return,52,2,OK,0.78,2.03,4.16,N,R,R
2020111501,3248,Punt,Fair Catch,40,NA,OK,0.87,2.01,4.26,A,R,R
2020111501,3462,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,259,Punt,Fair Catch,30,NA,OK,0.73,1.88,4.05,A,C,C
2020111502,424,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,659,Field Goal,Kick Attempt Good,38,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,882,Punt,Fair Catch,42,NA,OK,0.81,2.11,4.29,A,C,C
2020111502,987,Punt,Return,47,6,OK,0.83,2.04,4.96,N,L,L
2020111502,1166,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,1367,Field Goal,Kick Attempt No Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,1451,Punt,Fair Catch,51,NA,OK,0.8,2.08,5.26,N,R,R
2020111502,2053,Field Goal,Kick Attempt Good,53,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,2481,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,2833,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,2933,Punt,Return,51,0,OK,0.74,2.03,5.28,N,R,R
2020111502,3238,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,3382,Punt,Fair Catch,47,NA,OK,0.76,1.98,5.36,N,C,C
2020111502,3575,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,4477,Field Goal,Kick Attempt Good,41,NA,NA,NA,NA,NA,NA,NA,NA
2020111502,4626,Field Goal,Kick Attempt Good,59,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,122,Punt,Return,48,18,OK,0.72,1.95,3.9,N,L,L
2020111503,278,Field Goal,Kick Attempt Good,52,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,496,Punt,Downed,37,NA,OK,0.98,2.09,4.4,A,L,L
2020111503,629,Punt,Downed,58,NA,OK,0.93,2.23,3.46,N,C,C
2020111503,718,Punt,Return,41,4,OK,0.91,2.09,3.27,N,C,C
2020111503,818,Punt,Downed,43,NA,OK,0.87,2.19,4.45,N,R,R
2020111503,952,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,1159,Punt,Out of Bounds,34,NA,OK,0.88,2.15,4.36,N,L,L
2020111503,1246,Punt,Return,59,91,OK,0.98,2.2,3.64,N,R,R
2020111503,1272,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,1732,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,2054,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,2249,Punt,Downed,59,NA,OK,0.85,2.2,3.64,N,C,C
2020111503,2408,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,2855,Punt,Touchback,38,NA,OK,0.85,2.25,3.93,A,L,L
2020111503,3158,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,3373,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111503,3723,Punt,Return,43,7,OK,0.92,2.17,3.7,N,R,R
2020111503,3845,Punt,Out of Bounds,30,NA,OK,0.82,2.08,4.2,N,L,L
2020111504,260,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111504,570,Field Goal,Kick Attempt Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2020111504,1140,Punt,Return,36,1,OK,0.89,2.02,4,A,L,L
2020111504,1250,Punt,Downed,71,NA,OK,0.91,2.13,4.78,N,C,C
2020111504,1572,Punt,Downed,48,NA,OK,0.87,2.04,4.55,A,L,L
2020111504,1878,Punt,Downed,38,NA,OK,0.92,2.11,4.49,A,L,C
2020111504,2011,Punt,Return,46,10,OK,0.93,2.07,4.48,N,L,L
2020111504,2555,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111504,2946,Punt,Fair Catch,56,NA,OK,1,2.22,4.81,N,R,R
2020111504,3065,Punt,Return,56,16,L,0.96,2.19,4.88,N,C,C
2020111504,3226,Punt,Downed,48,NA,OK,1.03,2.08,4,A,C,C
2020111504,3373,Punt,Return,50,20,OK,0.91,2.15,4.16,N,C,C
2020111504,3616,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2020111504,3996,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2020111505,177,Punt,Return,48,13,OK,0.83,2.17,3.76,N,C,C
2020111505,558,Punt,Downed,53,NA,OK,0.79,2.12,4.58,N,C,C
2020111505,825,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2020111505,2627,Punt,Downed,37,NA,OK,0.86,2.1,4.16,N,C,C
2020111505,2739,Punt,Return,58,0,OK,0.81,2.16,4.92,N,R,R
2020111505,2936,Punt,Return,42,8,OK,0.85,2.29,4.12,N,C,C
2020111505,3260,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111505,3361,Punt,Return,45,-5,OK,0.81,2.18,4.45,N,C,C
2020111505,3545,Punt,Touchback,58,NA,OK,0.81,2.11,4.53,N,C,C
2020111505,3629,Punt,Fair Catch,48,NA,OK,0.83,2.17,4.44,N,L,L
2020111505,3741,Punt,Downed,62,NA,OK,0.8,2.16,5.16,N,C,C
2020111505,3874,Punt,Return,49,42,OK,0.74,2.04,4,N,R,R
2020111505,4028,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111505,4156,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020111505,4280,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2020111505,4416,Punt,Downed,29,NA,OK,0.8,2.11,3.75,N,L,L
2020111506,330,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2020111506,688,Punt,Fair Catch,42,NA,OK,0.91,2.17,4.73,N,C,C
2020111506,949,Field Goal,Kick Attempt Good,54,NA,NA,NA,NA,NA,NA,NA,NA
2020111506,1272,Field Goal,Kick Attempt Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2020111506,1516,Field Goal,Kick Attempt Good,55,NA,NA,NA,NA,NA,NA,NA,NA
2020111506,1971,Field Goal,Kick Attempt Good,21,NA,NA,NA,NA,NA,NA,NA,NA
2020111506,2236,Field Goal,Kick Attempt Good,58,NA,NA,NA,NA,NA,NA,NA,NA
2020111506,2511,Punt,Touchback,60,NA,OK,0.84,2.05,4.84,N,R,R
