raceId,raceYear,driverId,constructorId,driverFirstName,driverLastName
1033,2020,846,1,Lando,Norris
1033,2020,839,4,Esteban,Ocon
1033,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1033,2020,154,210,Romain,Grosjean
1033,2020,841,51,Antonio,Giovinazzi
1033,2020,847,3,George,Russell
1033,2020,849,3,Nicholas,Latifi
1033,2020,842,213,Pierre,Gasly
1034,2020,1,131,Lewis,Hamilton
1034,2020,830,9,Max,Verstappen
1034,2020,844,6,Charles,Leclerc
1034,2020,817,4,Daniel,Ricciardo
1034,2020,846,1,Lando,Norris
1034,2020,839,4,Esteban,Ocon
1034,2020,842,213,Pierre,Gasly
1034,2020,848,9,Alexander,Albon
1034,2020,840,211,Lance,Stroll
1034,2020,20,6,Sebastian,Vettel
1034,2020,822,131,Valtteri,Bottas
1034,2020,847,3,George,Russell
1034,2020,832,1,Carlos,Sainz
1034,2020,841,51,Antonio,Giovinazzi
1034,2020,849,3,Nicholas,Latifi
1034,2020,154,210,Romain,Grosjean
1034,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1034,2020,826,213,Daniil,Kvyat
1034,2020,825,210,Kevin,Magnussen
1034,2020,807,211,Nico,HÃ¼lkenberg
1035,2020,830,9,Max,Verstappen
1035,2020,1,131,Lewis,Hamilton
1035,2020,822,131,Valtteri,Bottas
1035,2020,844,6,Charles,Leclerc
1035,2020,848,9,Alexander,Albon
1035,2020,840,211,Lance,Stroll
1035,2020,807,211,Nico,HÃ¼lkenberg
1035,2020,839,4,Esteban,Ocon
1035,2020,846,1,Lando,Norris
1035,2020,826,213,Daniil,Kvyat
1035,2020,842,213,Pierre,Gasly
1035,2020,20,6,Sebastian,Vettel
1035,2020,832,1,Carlos,Sainz
1035,2020,817,4,Daniel,Ricciardo
1035,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1035,2020,154,210,Romain,Grosjean
1035,2020,841,51,Antonio,Giovinazzi
1035,2020,847,3,George,Russell
1035,2020,849,3,Nicholas,Latifi
1035,2020,825,210,Kevin,Magnussen
1036,2020,1,131,Lewis,Hamilton
1036,2020,830,9,Max,Verstappen
1036,2020,822,131,Valtteri,Bottas
1036,2020,840,211,Lance,Stroll
1036,2020,815,211,Sergio,PÃ©rez
1036,2020,832,1,Carlos,Sainz
1036,2020,20,6,Sebastian,Vettel
1036,2020,848,9,Alexander,Albon
1036,2020,842,213,Pierre,Gasly
1036,2020,846,1,Lando,Norris
1036,2020,817,4,Daniel,Ricciardo
1036,2020,826,213,Daniil,Kvyat
1036,2020,839,4,Esteban,Ocon
1036,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1036,2020,825,210,Kevin,Magnussen
1036,2020,841,51,Antonio,Giovinazzi
1036,2020,847,3,George,Russell
1036,2020,849,3,Nicholas,Latifi
1036,2020,154,210,Romain,Grosjean
1036,2020,844,6,Charles,Leclerc
1037,2020,1,131,Lewis,Hamilton
1037,2020,822,131,Valtteri,Bottas
1037,2020,830,9,Max,Verstappen
1037,2020,817,4,Daniel,Ricciardo
1037,2020,839,4,Esteban,Ocon
1037,2020,848,9,Alexander,Albon
1037,2020,846,1,Lando,Norris
1037,2020,842,213,Pierre,Gasly
1037,2020,840,211,Lance,Stroll
1037,2020,815,211,Sergio,PÃ©rez
1037,2020,826,213,Daniil,Kvyat
1037,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1037,2020,20,6,Sebastian,Vettel
1037,2020,844,6,Charles,Leclerc
1037,2020,154,210,Romain,Grosjean
1037,2020,849,3,Nicholas,Latifi
1037,2020,825,210,Kevin,Magnussen
1037,2020,841,51,Antonio,Giovinazzi
1037,2020,847,3,George,Russell
1037,2020,832,1,Carlos,Sainz
1038,2020,842,213,Pierre,Gasly
1038,2020,832,1,Carlos,Sainz
1038,2020,840,211,Lance,Stroll
1038,2020,846,1,Lando,Norris
1038,2020,822,131,Valtteri,Bottas
1038,2020,817,4,Daniel,Ricciardo
1038,2020,1,131,Lewis,Hamilton
1038,2020,839,4,Esteban,Ocon
1038,2020,826,213,Daniil,Kvyat
1038,2020,815,211,Sergio,PÃ©rez
1038,2020,849,3,Nicholas,Latifi
1038,2020,154,210,Romain,Grosjean
1038,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1038,2020,847,3,George,Russell
1038,2020,848,9,Alexander,Albon
1038,2020,841,51,Antonio,Giovinazzi
1038,2020,830,9,Max,Verstappen
1038,2020,844,6,Charles,Leclerc
1038,2020,825,210,Kevin,Magnussen
1038,2020,20,6,Sebastian,Vettel
1039,2020,1,131,Lewis,Hamilton
1039,2020,822,131,Valtteri,Bottas
1039,2020,848,9,Alexander,Albon
1039,2020,817,4,Daniel,Ricciardo
1039,2020,815,211,Sergio,PÃ©rez
1039,2020,846,1,Lando,Norris
1039,2020,826,213,Daniil,Kvyat
1039,2020,844,6,Charles,Leclerc
1039,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1039,2020,20,6,Sebastian,Vettel
1039,2020,847,3,George,Russell
1039,2020,154,210,Romain,Grosjean
1039,2020,840,211,Lance,Stroll
1039,2020,839,4,Esteban,Ocon
1039,2020,849,3,Nicholas,Latifi
1039,2020,825,210,Kevin,Magnussen
1039,2020,841,51,Antonio,Giovinazzi
1039,2020,832,1,Carlos,Sainz
1039,2020,830,9,Max,Verstappen
1039,2020,842,213,Pierre,Gasly
1040,2020,822,131,Valtteri,Bottas
1040,2020,830,9,Max,Verstappen
1040,2020,1,131,Lewis,Hamilton
1040,2020,815,211,Sergio,PÃ©rez
1040,2020,817,4,Daniel,Ricciardo
1040,2020,844,6,Charles,Leclerc
1040,2020,839,4,Esteban,Ocon
1040,2020,826,213,Daniil,Kvyat
1040,2020,842,213,Pierre,Gasly
1040,2020,848,9,Alexander,Albon
1040,2020,841,51,Antonio,Giovinazzi
1040,2020,825,210,Kevin,Magnussen
1040,2020,20,6,Sebastian,Vettel
1040,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1040,2020,846,1,Lando,Norris
1040,2020,849,3,Nicholas,Latifi
1040,2020,154,210,Romain,Grosjean
1040,2020,847,3,George,Russell
1040,2020,832,1,Carlos,Sainz
1040,2020,840,211,Lance,Stroll
1041,2020,1,131,Lewis,Hamilton
1041,2020,830,9,Max,Verstappen
1041,2020,817,4,Daniel,Ricciardo
1041,2020,815,211,Sergio,PÃ©rez
1041,2020,832,1,Carlos,Sainz
1041,2020,842,213,Pierre,Gasly
1041,2020,844,6,Charles,Leclerc
1041,2020,807,211,Nico,HÃ¼lkenberg
1041,2020,154,210,Romain,Grosjean
1041,2020,841,51,Antonio,Giovinazzi
1041,2020,20,6,Sebastian,Vettel
1041,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1041,2020,825,210,Kevin,Magnussen
1041,2020,849,3,Nicholas,Latifi
1041,2020,826,213,Daniil,Kvyat
1041,2020,846,1,Lando,Norris
1041,2020,848,9,Alexander,Albon
1041,2020,839,4,Esteban,Ocon
1041,2020,822,131,Valtteri,Bottas
1041,2020,847,3,George,Russell
1042,2020,1,131,Lewis,Hamilton
1042,2020,822,131,Valtteri,Bottas
1042,2020,830,9,Max,Verstappen
1042,2020,844,6,Charles,Leclerc
1042,2020,842,213,Pierre,Gasly
1042,2020,832,1,Carlos,Sainz
1042,2020,815,211,Sergio,PÃ©rez
1042,2020,839,4,Esteban,Ocon
1042,2020,817,4,Daniel,Ricciardo
1042,2020,20,6,Sebastian,Vettel
1042,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1042,2020,848,9,Alexander,Albon
1042,2020,846,1,Lando,Norris
1042,2020,847,3,George,Russell
1042,2020,841,51,Antonio,Giovinazzi
1042,2020,825,210,Kevin,Magnussen
1042,2020,154,210,Romain,Grosjean
1042,2020,849,3,Nicholas,Latifi
1042,2020,826,213,Daniil,Kvyat
1042,2020,840,211,Lance,Stroll
1043,2020,1,131,Lewis,Hamilton
1043,2020,822,131,Valtteri,Bottas
1043,2020,817,4,Daniel,Ricciardo
1043,2020,826,213,Daniil,Kvyat
1043,2020,844,6,Charles,Leclerc
1043,2020,815,211,Sergio,PÃ©rez
1043,2020,832,1,Carlos,Sainz
1043,2020,846,1,Lando,Norris
1043,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1043,2020,841,51,Antonio,Giovinazzi
1043,2020,849,3,Nicholas,Latifi
1043,2020,20,6,Sebastian,Vettel
1043,2020,840,211,Lance,Stroll
1043,2020,154,210,Romain,Grosjean
1043,2020,848,9,Alexander,Albon
1043,2020,847,3,George,Russell
1043,2020,830,9,Max,Verstappen
1043,2020,825,210,Kevin,Magnussen
1043,2020,839,4,Esteban,Ocon
1043,2020,842,213,Pierre,Gasly
1044,2020,1,131,Lewis,Hamilton
1044,2020,815,211,Sergio,PÃ©rez
1044,2020,20,6,Sebastian,Vettel
1044,2020,844,6,Charles,Leclerc
1044,2020,832,1,Carlos,Sainz
1044,2020,830,9,Max,Verstappen
1044,2020,848,9,Alexander,Albon
1044,2020,846,1,Lando,Norris
1044,2020,840,211,Lance,Stroll
1044,2020,817,4,Daniel,Ricciardo
1044,2020,839,4,Esteban,Ocon
1044,2020,826,213,Daniil,Kvyat
1044,2020,842,213,Pierre,Gasly
1044,2020,822,131,Valtteri,Bottas
1044,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1044,2020,847,3,George,Russell
1044,2020,825,210,Kevin,Magnussen
1044,2020,154,210,Romain,Grosjean
1044,2020,849,3,Nicholas,Latifi
1044,2020,841,51,Antonio,Giovinazzi
1045,2020,1,131,Lewis,Hamilton
1045,2020,830,9,Max,Verstappen
1045,2020,848,9,Alexander,Albon
1045,2020,846,1,Lando,Norris
1045,2020,832,1,Carlos,Sainz
1045,2020,842,213,Pierre,Gasly
1045,2020,817,4,Daniel,Ricciardo
1045,2020,822,131,Valtteri,Bottas
1045,2020,839,4,Esteban,Ocon
1045,2020,844,6,Charles,Leclerc
1045,2020,826,213,Daniil,Kvyat
1045,2020,847,3,George,Russell
1045,2020,20,6,Sebastian,Vettel
1045,2020,849,3,Nicholas,Latifi
1045,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1045,2020,841,51,Antonio,Giovinazzi
1045,2020,825,210,Kevin,Magnussen
1045,2020,815,211,Sergio,PÃ©rez
1045,2020,840,211,Lance,Stroll
1045,2020,154,210,Romain,Grosjean
1046,2020,815,211,Sergio,PÃ©rez
1046,2020,839,4,Esteban,Ocon
1046,2020,840,211,Lance,Stroll
1046,2020,832,1,Carlos,Sainz
1046,2020,817,4,Daniel,Ricciardo
1046,2020,848,9,Alexander,Albon
1046,2020,826,213,Daniil,Kvyat
1046,2020,822,131,Valtteri,Bottas
1046,2020,847,131,George,Russell
1046,2020,846,1,Lando,Norris
1046,2020,842,213,Pierre,Gasly
1046,2020,20,6,Sebastian,Vettel
1046,2020,841,51,Antonio,Giovinazzi
1046,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1046,2020,825,210,Kevin,Magnussen
1046,2020,851,3,Jack,Aitken
1046,2020,850,210,Pietro,Fittipaldi
1046,2020,849,3,Nicholas,Latifi
1046,2020,830,9,Max,Verstappen
1046,2020,844,6,Charles,Leclerc
1047,2020,830,9,Max,Verstappen
1047,2020,822,131,Valtteri,Bottas
1047,2020,1,131,Lewis,Hamilton
1047,2020,848,9,Alexander,Albon
1047,2020,846,1,Lando,Norris
1047,2020,832,1,Carlos,Sainz
1047,2020,817,4,Daniel,Ricciardo
1047,2020,842,213,Pierre,Gasly
1047,2020,839,4,Esteban,Ocon
1047,2020,840,211,Lance,Stroll
1047,2020,826,213,Daniil,Kvyat
1047,2020,8,51,Kimi,RÃ¤ikkÃ¶nen
1047,2020,844,6,Charles,Leclerc
1047,2020,20,6,Sebastian,Vettel
1047,2020,847,3,George,Russell
1047,2020,841,51,Antonio,Giovinazzi
1047,2020,849,3,Nicholas,Latifi
1047,2020,825,210,Kevin,Magnussen
1047,2020,850,210,Pietro,Fittipaldi
1047,2020,815,211,Sergio,PÃ©rez
1052,2021,1,131,Lewis,Hamilton
1052,2021,830,9,Max,Verstappen
1052,2021,822,131,Valtteri,Bottas
1052,2021,846,1,Lando,Norris
1052,2021,815,9,Sergio,PÃ©rez
1052,2021,844,6,Charles,Leclerc
1052,2021,817,1,Daniel,Ricciardo
1052,2021,832,6,Carlos,Sainz
1052,2021,852,213,Yuki,Tsunoda
1052,2021,840,117,Lance,Stroll
1052,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1052,2021,841,51,Antonio,Giovinazzi
1052,2021,839,214,Esteban,Ocon
1052,2021,847,3,George,Russell
1052,2021,20,117,Sebastian,Vettel
1052,2021,854,210,Mick,Schumacher
1052,2021,842,213,Pierre,Gasly
1052,2021,849,3,Nicholas,Latifi
1052,2021,4,214,Fernando,Alonso
1052,2021,853,210,Nikita,Mazepin
1053,2021,830,9,Max,Verstappen
1053,2021,1,131,Lewis,Hamilton
1053,2021,846,1,Lando,Norris
1053,2021,844,6,Charles,Leclerc
1053,2021,832,6,Carlos,Sainz
1053,2021,817,1,Daniel,Ricciardo
1053,2021,842,213,Pierre,Gasly
1053,2021,840,117,Lance,Stroll
1053,2021,839,214,Esteban,Ocon
1053,2021,4,214,Fernando,Alonso
1053,2021,815,9,Sergio,PÃ©rez
1053,2021,852,213,Yuki,Tsunoda
1053,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1053,2021,841,51,Antonio,Giovinazzi
1053,2021,20,117,Sebastian,Vettel
1053,2021,854,210,Mick,Schumacher
1053,2021,853,210,Nikita,Mazepin
1053,2021,822,131,Valtteri,Bottas
1053,2021,847,3,George,Russell
1053,2021,849,3,Nicholas,Latifi
1054,2021,1,131,Lewis,Hamilton
1054,2021,830,9,Max,Verstappen
1054,2021,822,131,Valtteri,Bottas
1054,2021,815,9,Sergio,PÃ©rez
1054,2021,846,1,Lando,Norris
1054,2021,844,6,Charles,Leclerc
1054,2021,839,214,Esteban,Ocon
1054,2021,4,214,Fernando,Alonso
1054,2021,817,1,Daniel,Ricciardo
1054,2021,842,213,Pierre,Gasly
1054,2021,832,6,Carlos,Sainz
1054,2021,841,51,Antonio,Giovinazzi
1054,2021,20,117,Sebastian,Vettel
1054,2021,840,117,Lance,Stroll
1054,2021,852,213,Yuki,Tsunoda
1054,2021,847,3,George,Russell
1054,2021,854,210,Mick,Schumacher
1054,2021,849,3,Nicholas,Latifi
1054,2021,853,210,Nikita,Mazepin
1054,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1055,2021,1,131,Lewis,Hamilton
1055,2021,830,9,Max,Verstappen
1055,2021,822,131,Valtteri,Bottas
1055,2021,844,6,Charles,Leclerc
1055,2021,815,9,Sergio,PÃ©rez
1055,2021,817,1,Daniel,Ricciardo
1055,2021,832,6,Carlos,Sainz
1055,2021,846,1,Lando,Norris
1055,2021,839,214,Esteban,Ocon
1055,2021,842,213,Pierre,Gasly
1055,2021,840,117,Lance,Stroll
1055,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1055,2021,20,117,Sebastian,Vettel
1055,2021,847,3,George,Russell
1055,2021,841,51,Antonio,Giovinazzi
1055,2021,849,3,Nicholas,Latifi
1055,2021,4,214,Fernando,Alonso
1055,2021,854,210,Mick,Schumacher
1055,2021,853,210,Nikita,Mazepin
1055,2021,852,213,Yuki,Tsunoda
1056,2021,832,6,Carlos,Sainz
1056,2021,830,9,Max,Verstappen
1056,2021,846,1,Lando,Norris
1056,2021,815,9,Sergio,PÃ©rez
1056,2021,20,117,Sebastian,Vettel
1056,2021,842,213,Pierre,Gasly
1056,2021,1,131,Lewis,Hamilton
1056,2021,840,117,Lance,Stroll
1056,2021,839,214,Esteban,Ocon
1056,2021,841,51,Antonio,Giovinazzi
1056,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1056,2021,817,1,Daniel,Ricciardo
1056,2021,4,214,Fernando,Alonso
1056,2021,847,3,George,Russell
1056,2021,849,3,Nicholas,Latifi
1056,2021,852,213,Yuki,Tsunoda
1056,2021,853,210,Nikita,Mazepin
1056,2021,854,210,Mick,Schumacher
1056,2021,822,131,Valtteri,Bottas
1056,2021,844,6,Charles,Leclerc
1057,2021,815,9,Sergio,PÃ©rez
1057,2021,20,117,Sebastian,Vettel
1057,2021,842,213,Pierre,Gasly
1057,2021,844,6,Charles,Leclerc
1057,2021,846,1,Lando,Norris
1057,2021,4,214,Fernando,Alonso
1057,2021,852,213,Yuki,Tsunoda
1057,2021,832,6,Carlos,Sainz
1057,2021,817,1,Daniel,Ricciardo
1057,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1057,2021,841,51,Antonio,Giovinazzi
1057,2021,822,131,Valtteri,Bottas
1057,2021,854,210,Mick,Schumacher
1057,2021,853,210,Nikita,Mazepin
1057,2021,1,131,Lewis,Hamilton
1057,2021,849,3,Nicholas,Latifi
1057,2021,847,3,George,Russell
1057,2021,830,9,Max,Verstappen
1057,2021,840,117,Lance,Stroll
1057,2021,839,214,Esteban,Ocon
1059,2021,830,9,Max,Verstappen
1059,2021,1,131,Lewis,Hamilton
1059,2021,815,9,Sergio,PÃ©rez
1059,2021,822,131,Valtteri,Bottas
1059,2021,846,1,Lando,Norris
1059,2021,817,1,Daniel,Ricciardo
1059,2021,842,213,Pierre,Gasly
1059,2021,4,214,Fernando,Alonso
1059,2021,20,117,Sebastian,Vettel
1059,2021,840,117,Lance,Stroll
1059,2021,832,6,Carlos,Sainz
1059,2021,847,3,George,Russell
1059,2021,852,213,Yuki,Tsunoda
1059,2021,839,214,Esteban,Ocon
1059,2021,841,51,Antonio,Giovinazzi
1059,2021,844,6,Charles,Leclerc
1059,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1059,2021,849,3,Nicholas,Latifi
1059,2021,854,210,Mick,Schumacher
1059,2021,853,210,Nikita,Mazepin
1058,2021,830,9,Max,Verstappen
1058,2021,1,131,Lewis,Hamilton
1058,2021,822,131,Valtteri,Bottas
1058,2021,815,9,Sergio,PÃ©rez
1058,2021,846,1,Lando,Norris
1058,2021,832,6,Carlos,Sainz
1058,2021,844,6,Charles,Leclerc
1058,2021,840,117,Lance,Stroll
1058,2021,4,214,Fernando,Alonso
1058,2021,852,213,Yuki,Tsunoda
1058,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1058,2021,20,117,Sebastian,Vettel
1058,2021,817,1,Daniel,Ricciardo
1058,2021,839,214,Esteban,Ocon
1058,2021,841,51,Antonio,Giovinazzi
1058,2021,854,210,Mick,Schumacher
1058,2021,849,3,Nicholas,Latifi
1058,2021,853,210,Nikita,Mazepin
1058,2021,847,3,George,Russell
1058,2021,842,213,Pierre,Gasly
1060,2021,830,9,Max,Verstappen
1060,2021,822,131,Valtteri,Bottas
1060,2021,846,1,Lando,Norris
1060,2021,1,131,Lewis,Hamilton
1060,2021,832,6,Carlos,Sainz
1060,2021,815,9,Sergio,PÃ©rez
1060,2021,817,1,Daniel,Ricciardo
1060,2021,844,6,Charles,Leclerc
1060,2021,842,213,Pierre,Gasly
1060,2021,4,214,Fernando,Alonso
1060,2021,847,3,George,Russell
1060,2021,852,213,Yuki,Tsunoda
1060,2021,840,117,Lance,Stroll
1060,2021,841,51,Antonio,Giovinazzi
1060,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1060,2021,849,3,Nicholas,Latifi
1060,2021,20,117,Sebastian,Vettel
1060,2021,854,210,Mick,Schumacher
1060,2021,853,210,Nikita,Mazepin
1060,2021,839,214,Esteban,Ocon
1061,2021,1,131,Lewis,Hamilton
1061,2021,844,6,Charles,Leclerc
1061,2021,822,131,Valtteri,Bottas
1061,2021,846,1,Lando,Norris
1061,2021,817,1,Daniel,Ricciardo
1061,2021,832,6,Carlos,Sainz
1061,2021,4,214,Fernando,Alonso
1061,2021,840,117,Lance,Stroll
1061,2021,839,214,Esteban,Ocon
1061,2021,852,213,Yuki,Tsunoda
1061,2021,842,213,Pierre,Gasly
1061,2021,847,3,George,Russell
1061,2021,841,51,Antonio,Giovinazzi
1061,2021,849,3,Nicholas,Latifi
1061,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1061,2021,815,9,Sergio,PÃ©rez
1061,2021,853,210,Nikita,Mazepin
1061,2021,854,210,Mick,Schumacher
1061,2021,20,117,Sebastian,Vettel
1061,2021,830,9,Max,Verstappen
1062,2021,839,214,Esteban,Ocon
1062,2021,1,131,Lewis,Hamilton
1062,2021,832,6,Carlos,Sainz
1062,2021,4,214,Fernando,Alonso
1062,2021,842,213,Pierre,Gasly
1062,2021,852,213,Yuki,Tsunoda
1062,2021,849,3,Nicholas,Latifi
1062,2021,847,3,George,Russell
1062,2021,830,9,Max,Verstappen
1062,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1062,2021,817,1,Daniel,Ricciardo
1062,2021,854,210,Mick,Schumacher
1062,2021,841,51,Antonio,Giovinazzi
1062,2021,853,210,Nikita,Mazepin
1062,2021,846,1,Lando,Norris
1062,2021,822,131,Valtteri,Bottas
1062,2021,815,9,Sergio,PÃ©rez
1062,2021,844,6,Charles,Leclerc
1062,2021,840,117,Lance,Stroll
1062,2021,20,117,Sebastian,Vettel
1063,2021,830,9,Max,Verstappen
1063,2021,847,3,George,Russell
1063,2021,1,131,Lewis,Hamilton
1063,2021,817,1,Daniel,Ricciardo
1063,2021,20,117,Sebastian,Vettel
1063,2021,842,213,Pierre,Gasly
1063,2021,839,214,Esteban,Ocon
1063,2021,844,6,Charles,Leclerc
1063,2021,849,3,Nicholas,Latifi
1063,2021,832,6,Carlos,Sainz
1063,2021,4,214,Fernando,Alonso
1063,2021,822,131,Valtteri,Bottas
1063,2021,841,51,Antonio,Giovinazzi
1063,2021,846,1,Lando,Norris
1063,2021,852,213,Yuki,Tsunoda
1063,2021,854,210,Mick,Schumacher
1063,2021,853,210,Nikita,Mazepin
1063,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1063,2021,815,9,Sergio,PÃ©rez
1063,2021,840,117,Lance,Stroll
1064,2021,830,9,Max,Verstappen
1064,2021,1,131,Lewis,Hamilton
1064,2021,822,131,Valtteri,Bottas
1064,2021,842,213,Pierre,Gasly
1064,2021,844,6,Charles,Leclerc
1064,2021,4,214,Fernando,Alonso
1064,2021,832,6,Carlos,Sainz
1064,2021,815,9,Sergio,PÃ©rez
1064,2021,839,214,Esteban,Ocon
1064,2021,846,1,Lando,Norris
1064,2021,817,1,Daniel,Ricciardo
1064,2021,840,117,Lance,Stroll
1064,2021,20,117,Sebastian,Vettel
1064,2021,841,51,Antonio,Giovinazzi
1064,2021,9,51,Robert,Kubica
1064,2021,849,3,Nicholas,Latifi
1064,2021,847,3,George,Russell
1064,2021,854,210,Mick,Schumacher
1064,2021,852,213,Yuki,Tsunoda
1064,2021,853,210,Nikita,Mazepin
1065,2021,817,1,Daniel,Ricciardo
1065,2021,846,1,Lando,Norris
1065,2021,822,131,Valtteri,Bottas
1065,2021,844,6,Charles,Leclerc
1065,2021,815,9,Sergio,PÃ©rez
1065,2021,832,6,Carlos,Sainz
1065,2021,840,117,Lance,Stroll
1065,2021,4,214,Fernando,Alonso
1065,2021,847,3,George,Russell
1065,2021,839,214,Esteban,Ocon
1065,2021,849,3,Nicholas,Latifi
1065,2021,20,117,Sebastian,Vettel
1065,2021,841,51,Antonio,Giovinazzi
1065,2021,9,51,Robert,Kubica
1065,2021,854,210,Mick,Schumacher
1065,2021,853,210,Nikita,Mazepin
1065,2021,1,131,Lewis,Hamilton
1065,2021,830,9,Max,Verstappen
1065,2021,842,213,Pierre,Gasly
1065,2021,852,213,Yuki,Tsunoda
1066,2021,1,131,Lewis,Hamilton
1066,2021,830,9,Max,Verstappen
1066,2021,832,6,Carlos,Sainz
1066,2021,817,1,Daniel,Ricciardo
1066,2021,822,131,Valtteri,Bottas
1066,2021,4,214,Fernando,Alonso
1066,2021,846,1,Lando,Norris
1066,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1066,2021,815,9,Sergio,PÃ©rez
1066,2021,847,3,George,Russell
1066,2021,840,117,Lance,Stroll
1066,2021,20,117,Sebastian,Vettel
1066,2021,842,213,Pierre,Gasly
1066,2021,839,214,Esteban,Ocon
1066,2021,844,6,Charles,Leclerc
1066,2021,841,51,Antonio,Giovinazzi
1066,2021,852,213,Yuki,Tsunoda
1066,2021,853,210,Nikita,Mazepin
1066,2021,849,3,Nicholas,Latifi
1066,2021,854,210,Mick,Schumacher
1067,2021,822,131,Valtteri,Bottas
1067,2021,830,9,Max,Verstappen
1067,2021,815,9,Sergio,PÃ©rez
1067,2021,844,6,Charles,Leclerc
1067,2021,1,131,Lewis,Hamilton
1067,2021,842,213,Pierre,Gasly
1067,2021,846,1,Lando,Norris
1067,2021,832,6,Carlos,Sainz
1067,2021,840,117,Lance,Stroll
1067,2021,839,214,Esteban,Ocon
1067,2021,841,51,Antonio,Giovinazzi
1067,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1067,2021,817,1,Daniel,Ricciardo
1067,2021,852,213,Yuki,Tsunoda
1067,2021,847,3,George,Russell
1067,2021,4,214,Fernando,Alonso
1067,2021,849,3,Nicholas,Latifi
1067,2021,20,117,Sebastian,Vettel
1067,2021,854,210,Mick,Schumacher
1067,2021,853,210,Nikita,Mazepin
1069,2021,830,9,Max,Verstappen
1069,2021,1,131,Lewis,Hamilton
1069,2021,815,9,Sergio,PÃ©rez
1069,2021,844,6,Charles,Leclerc
1069,2021,817,1,Daniel,Ricciardo
1069,2021,822,131,Valtteri,Bottas
1069,2021,832,6,Carlos,Sainz
1069,2021,846,1,Lando,Norris
1069,2021,852,213,Yuki,Tsunoda
1069,2021,20,117,Sebastian,Vettel
1069,2021,841,51,Antonio,Giovinazzi
1069,2021,840,117,Lance,Stroll
1069,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1069,2021,847,3,George,Russell
1069,2021,849,3,Nicholas,Latifi
1069,2021,854,210,Mick,Schumacher
1069,2021,853,210,Nikita,Mazepin
1069,2021,4,214,Fernando,Alonso
1069,2021,839,214,Esteban,Ocon
1069,2021,842,213,Pierre,Gasly
1070,2021,830,9,Max,Verstappen
1070,2021,1,131,Lewis,Hamilton
1070,2021,815,9,Sergio,PÃ©rez
1070,2021,842,213,Pierre,Gasly
1070,2021,844,6,Charles,Leclerc
1070,2021,832,6,Carlos,Sainz
1070,2021,20,117,Sebastian,Vettel
1070,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1070,2021,4,214,Fernando,Alonso
1070,2021,846,1,Lando,Norris
1070,2021,841,51,Antonio,Giovinazzi
1070,2021,817,1,Daniel,Ricciardo
1070,2021,839,214,Esteban,Ocon
1070,2021,840,117,Lance,Stroll
1070,2021,822,131,Valtteri,Bottas
1070,2021,847,3,George,Russell
1070,2021,849,3,Nicholas,Latifi
1070,2021,853,210,Nikita,Mazepin
1070,2021,854,210,Mick,Schumacher
1070,2021,852,213,Yuki,Tsunoda
1071,2021,1,131,Lewis,Hamilton
1071,2021,830,9,Max,Verstappen
1071,2021,822,131,Valtteri,Bottas
1071,2021,815,9,Sergio,PÃ©rez
1071,2021,844,6,Charles,Leclerc
1071,2021,832,6,Carlos,Sainz
1071,2021,842,213,Pierre,Gasly
1071,2021,839,214,Esteban,Ocon
1071,2021,4,214,Fernando,Alonso
1071,2021,846,1,Lando,Norris
1071,2021,20,117,Sebastian,Vettel
1071,2021,8,51,Kimi,RÃ¤ikkÃ¶nen
1071,2021,847,3,George,Russell
1071,2021,841,51,Antonio,Giovinazzi
1071,2021,852,213,Yuki,Tsunoda
1071,2021,849,3,Nicholas,Latifi
1071,2021,853,210,Nikita,Mazepin
1071,2021,854,210,Mick,Schumacher
1071,2021,817,1,Daniel,Ricciardo
1071,2021,840,117,Lance,Stroll
